gsm	tissue	experiment	Stem16	Stem15	Stem6
GSM433170	H1_cell_line	H3K4me3	-0.340970784425735	0.0474874638020992	0.124237239360809
GSM433171	H1_cell_line	H3K9ac	-0.209180176258087	0.234315603971481	0.304391264915466
GSM433174	H1_cell_line	H3K9me3	-0.0341039784252644	0.239960536360741	0.29786491394043
GSM433176	H1_cell_line	H3K36me3	0.0816940367221832	0.449287354946136	0.482174426317215
GSM433177	H1_cell_line	H3K4me1	-0.36479440331459	0.0792277604341507	0.161098897457123
GSM433179	H1_cell_line	ChIP-Seq_input	-0.0530833676457405	0.365998834371567	0.421244561672211
GSM434762	H1_cell_line	H3K4me1	-0.498970955610275	-0.0734572187066078	0.026597997173667
GSM434776	H1_cell_line	H3K27me3	-0.58265221118927	-0.17829917371273	-0.073664627969265
GSM434785	H1_cell_line	H3K9ac	-0.479261487722397	-0.0362143367528915	0.0620930455625057
GSM438363	IMR90_cell_line	mRNA-Seq	-0.427897065877914	-0.132790118455887	-0.0796356722712517
GSM450236	H1_cell_line	MRE-Seq	-0.559468626976013	-0.18298152089119	-0.101609848439693
GSM450239	H1_cell_line	smRNA-Seq	-0.481832325458527	-0.092343881726265	-0.00860630813986063
GSM450266	H1_cell_line	H3K9me3	-0.415598154067993	-0.225811719894409	-0.161392599344254
GSM450268	H1_cell_line	H3K36me3	-0.473627120256424	-0.109248101711273	-0.0197904724627733
GSM450270	H1_cell_line	ChIP-Seq_input	-0.469800382852554	-0.0240664128214121	0.0797637403011322
GSM466732	H1_cell_line	H3K27ac	-0.0208183266222477	0.313009977340698	0.332956820726395
GSM466734	H1_cell_line	H3K27me3	-0.469735562801361	-0.0737782120704651	0.0191772859543562
GSM466737	H1_cell_line	H3K36me3	-0.345347374677658	-0.0288811139762402	0.0270770434290171
GSM466739	H1_cell_line	H3K4me1	-0.325708478689194	0.0388250015676022	0.0991322845220566
GSM468792	IMR90_cell_line	DNase_hypersensitivity	-0.250685185194016	0.187344133853912	0.270017266273499
GSM468801	IMR90_cell_line	DNase_hypersensitivity	-0.341558873653412	0.108904756605625	0.197202876210213
GSM469965	IMR90_cell_line	H3K18ac	-0.274872899055481	0.0156747922301292	0.0597459897398949
GSM469966	IMR90_cell_line	H3K27ac	-0.353856712579727	-0.0247181188315153	0.0266174115240574
GSM469967	IMR90_cell_line	H3K27ac	-0.410217642784119	-0.0796424299478531	-0.019891994073987
GSM469968	IMR90_cell_line	H3K27me3	-0.429166316986084	-0.0574738755822182	0.0460254773497581
GSM469970	IMR90_cell_line	H3K4me3	-0.490856200456619	-0.157900020480156	-0.0927248075604439
GSM469971	H1_cell_line	H3K4me3	-0.323209971189499	0.0658550634980202	0.121915742754936
GSM469973	IMR90_cell_line	H3K9ac	-0.490034133195877	-0.0980158150196075	-0.0199310909956694
GSM469974	IMR90_cell_line	H3K9me3	0.115720205008984	0.235145449638367	0.283659219741821
GSM469975	IMR90_cell_line	H4K5ac	-0.364660322666168	-0.0282722767442465	0.0265582986176014
GSM484408	H1_cell_line	mRNA-Seq	-0.403529345989227	-0.0941451713442802	-0.0297816898673773
GSM486702	CD34_primary_cells	ChIP-Seq_input	-0.00811620894819498	0.39756166934967	0.447348743677139
GSM486704	CD34_primary_cells	H3K27me3	-0.168169066309929	0.0338601171970367	0.0924330279231071
GSM486705	CD34_primary_cells	H3K36me3	-0.393037915229797	-0.071603998541832	-0.0146338194608688
GSM486706	CD34_primary_cells	H3K27me3	0.0695125386118889	0.218366518616676	0.277245551347733
GSM486707	CD34_primary_cells	H3K4me1	-0.447156995534897	-0.0471880249679089	0.0302273817360401
GSM486708	CD34_primary_cells	H3K4me1	-0.145473971962929	0.197943389415741	0.258180916309357
GSM486709	CD34_primary_cells	H3K4me3	-0.444725334644318	-0.081640399992466	-0.0127939283847809
GSM486710	CD34_primary_cells	H3K9me3	-0.0187885966151953	0.186182305216789	0.249890044331551
GSM486711	CD34_primary_cells	H3K4me3	0.18566420674324	0.394239902496338	0.415570229291916
GSM486712	CD34_primary_cells	H3K9me3	0.474880367517471	0.375340968370438	0.355107307434082
GSM486714	CD34_primary_cells	H3K36me3	-0.253839671611786	0.039061326533556	0.0873834416270256
GSM493384	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.472688883543015	-0.0614554099738598	0.0249092318117619
GSM493385	kidney_fetal	DNase_hypersensitivity	-0.381434559822083	0.0580244287848473	0.140847533941269
GSM493386	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.232303813099861	0.19362336397171	0.253545224666595
GSM493387	CD34_primary_cells	DNase_hypersensitivity	-0.232326418161392	0.206990748643875	0.275637149810791
GSM493615	breast_luminal_epithelial_cells	MeDIP-Seq	-0.552756726741791	-0.14711120724678	-0.0455428324639797
GSM493617	breast_luminal_epithelial_cells	MRE-Seq	-0.542955279350281	-0.227562755346298	-0.156573727726936
GSM493620	breast_luminal_epithelial_cells	MRE-Seq	-0.525992810726166	-0.240276753902435	-0.176676914095879
GSM493624	breast_myoepithelial_cells	MRE-Seq	-0.515039265155792	-0.22706450521946	-0.161324441432953
GSM493626	breast_stem_cells	MRE-Seq	-0.520622372627258	-0.220531642436981	-0.154320374131203
GSM521866	IMR90_cell_line	H2AK5ac	-0.378202974796295	-0.0355401486158371	0.0236443374305964
GSM521868	IMR90_cell_line	H2AK5ac	-0.389347046613693	-0.0484311543405056	0.0123134674504399
GSM521869	IMR90_cell_line	H2BK120ac	-0.31071150302887	0.0288648474961519	0.0863601043820381
GSM521870	IMR90_cell_line	H2BK120ac	-0.258090615272522	0.0522346533834934	0.0959399789571762
GSM521871	IMR90_cell_line	H2BK12ac	-0.325801253318787	0.00534655898809433	0.0600014477968216
GSM521873	IMR90_cell_line	H2BK12ac	-0.332970172166824	-0.00692508462816477	0.0504195168614388
GSM521874	IMR90_cell_line	H2BK12ac	-0.247382462024689	0.0440930016338825	0.0858318731188774
GSM521875	IMR90_cell_line	H2BK15ac	-0.302072823047638	0.0247426331043243	0.0775027126073837
GSM521877	IMR90_cell_line	H2BK15ac	-0.248686283826828	0.0973295792937279	0.155887365341187
GSM521878	IMR90_cell_line	H2BK15ac	-0.271408826112747	0.0549698956310749	0.109097518026829
GSM521879	IMR90_cell_line	H2BK20ac	-0.334427565336227	0.0402911454439163	0.11036466807127
GSM521880	IMR90_cell_line	H2BK20ac	-0.249542310833931	0.0852181166410446	0.135835975408554
GSM521881	IMR90_cell_line	H3K14ac	-0.299244999885559	0.047727607190609	0.102621525526047
GSM521883	IMR90_cell_line	H3K14ac	-0.254819303750992	0.0936218053102493	0.144812196493149
GSM521884	IMR90_cell_line	H3K18ac	-0.22978912293911	0.0628198906779289	0.104716040194035
GSM521885	IMR90_cell_line	H3K23ac	-0.394388318061829	-0.00394394295290112	0.0702391043305397
GSM521886	IMR90_cell_line	H3K23ac	-0.290480434894562	0.0624169521033764	0.115998990833759
GSM521887	IMR90_cell_line	H3K27ac	-0.453700512647629	-0.122426107525826	-0.058477621525526
GSM521889	IMR90_cell_line	H3K27me3	-0.347974389791489	0.0192564260214567	0.114445388317108
GSM521890	IMR90_cell_line	H3K36me3	-0.488400161266327	-0.0992843881249428	-0.0201708469539881
GSM521892	IMR90_cell_line	H3K36me3	-0.481142669916153	-0.107652202248573	-0.031963799148798
GSM521893	IMR90_cell_line	H3K4ac	-0.401642352342606	-0.0423855856060982	0.0224473252892494
GSM521894	IMR90_cell_line	H3K4ac	-0.278494983911514	0.0455817468464375	0.0925263985991478
GSM521895	IMR90_cell_line	H3K4me1	-0.376846373081207	-0.0145105924457312	0.0431940965354443
GSM521897	IMR90_cell_line	H3K4me1	-0.365449041128159	-0.0157903581857681	0.0433023273944855
GSM521898	IMR90_cell_line	H3K4me1	-0.482717216014862	-0.121637716889381	-0.0574830137193203
GSM521899	IMR90_cell_line	H3K4me2	-0.420375913381577	-0.0547863692045212	0.0103060072287917
GSM521900	IMR90_cell_line	H3K4me2	-0.277836918830872	0.0784986019134521	0.132392793893814
GSM521901	IMR90_cell_line	H3K4me3	-0.440555393695831	-0.0759480595588684	-0.00566450133919716
GSM521902	IMR90_cell_line	H3K56ac	-0.294998109340668	0.108762793242931	0.184165224432945
GSM521903	IMR90_cell_line	H3K56ac	-0.269149363040924	0.0763991251587868	0.134668007493019
GSM521904	IMR90_cell_line	H3K79me1	-0.370055675506592	0.0328647010028362	0.104352854192257
GSM521906	IMR90_cell_line	H3K79me1	-0.311465054750443	0.0761339664459229	0.140233114361763
GSM521907	IMR90_cell_line	H3K79me1	-0.419210314750671	-0.0556823946535587	0.0108665488660336
GSM521908	IMR90_cell_line	H3K79me1	-0.374464452266693	0.00108652259223163	0.0638458281755447
GSM521909	IMR90_cell_line	H3K79me2	-0.45867931842804	-0.0435198433697224	0.0421342924237251
GSM521911	IMR90_cell_line	H3K79me2	-0.419571697711945	-0.0586909838020802	0.00742103345692158
GSM521912	IMR90_cell_line	H3K9ac	-0.434924304485321	-0.0759363397955894	-0.0110240895301104
GSM521913	IMR90_cell_line	H3K9me3	0.140957280993462	0.307059913873672	0.356378376483917
GSM521914	IMR90_cell_line	H3K9me3	-0.03103968501091	0.0979722365736961	0.159020766615868
GSM521915	IMR90_cell_line	H4K20me1	-0.368118405342102	0.0916797295212746	0.188080310821533
GSM521917	IMR90_cell_line	H4K20me1	-0.552606105804443	-0.150175765156746	-0.0642371326684952
GSM521918	IMR90_cell_line	H4K5ac	-0.290416479110718	0.0385729148983955	0.0877335742115974
GSM521919	IMR90_cell_line	H4K8ac	-0.33412629365921	-0.00281711993739009	0.0499010272324085
GSM521921	IMR90_cell_line	H4K8ac	-0.297648429870605	0.0303820185363293	0.0797228738665581
GSM521922	IMR90_cell_line	H4K8ac	-0.324978947639465	0.000405326834879816	0.0541779361665249
GSM521923	IMR90_cell_line	H4K8ac	-0.218816548585892	0.0759843587875366	0.112047977745533
GSM521924	IMR90_cell_line	H4K91ac	-0.315621227025986	0.0349751934409142	0.0927646830677986
GSM521925	IMR90_cell_line	H4K91ac	-0.367202013731003	-0.0449285469949245	0.0140051050111651
GSM521926	IMR90_cell_line	ChIP-Seq_input	-0.427231758832932	0.00629022065550089	0.0920290350914001
GSM521927	IMR90_cell_line	ChIP-Seq_input	-0.535252451896667	-0.127890467643738	-0.0371657498180866
GSM521928	IMR90_cell_line	ChIP-Seq_input	-0.12449599057436	0.222238570451736	0.263994872570038
GSM521929	IMR90_cell_line	ChIP-Seq_input	-0.123728550970554	0.239776253700256	0.289311617612839
GSM521930	IMR90_cell_line	ChIP-Seq_input	-0.363006561994553	0.0650613680481911	0.152724370360374
GSM521931	IMR90_cell_line	ChIP-Seq_input	-0.157382443547249	0.225299179553986	0.277459561824799
GSM521932	IMR90_cell_line	ChIP-Seq_input	-0.44902315735817	-0.0246382057666779	0.0600562170147896
GSM521933	IMR90_cell_line	ChIP-Seq_input	-0.033118162304163	0.324767261743546	0.372725248336792
GSM530651	brain_fetal	DNase_hypersensitivity	-0.242308020591736	0.170827984809875	0.226248800754547
GSM530652	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.414495795965195	0.0181307476013899	0.10484267026186
GSM530653	adrenal_gland_fetal	DNase_hypersensitivity	-0.263339817523956	0.174608454108238	0.238650634884834
GSM530654	heart_fetal	DNase_hypersensitivity	-0.341488659381866	0.0568073764443398	0.118214145302773
GSM530655	kidney_fetal	DNase_hypersensitivity	-0.370616883039474	0.0742483735084534	0.151271656155586
GSM530656	lung_fetal	DNase_hypersensitivity	-0.321925580501556	0.116194844245911	0.190907001495361
GSM530657	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.390436053276062	0.0126093570142984	0.0916647389531136
GSM530658	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.41856375336647	0.00371179496869445	0.0863840505480766
GSM530659	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.402546644210815	0.00858718995004892	0.0781638100743294
GSM530660	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.350257605314255	0.087404690682888	0.169481486082077
GSM530661	heart_fetal	DNase_hypersensitivity	-0.23304383456707	0.147903636097908	0.196186274290085
GSM530662	lung_fetal	DNase_hypersensitivity	-0.361622452735901	0.0433836989104748	0.108650699257851
GSM530663	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.213525995612144	0.223752245306969	0.295966476202011
GSM530664	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.223798885941505	0.213469162583351	0.28252649307251
GSM530665	IMR90_cell_line	DNase_hypersensitivity	-0.199554592370987	0.152191698551178	0.218930974602699
GSM530666	IMR90_cell_line	DNase_hypersensitivity	-0.210392460227013	0.14175483584404	0.207628980278969
GSM537612	CD3_primary_cells	H3K36me3	-0.510218322277069	-0.155196815729141	-0.0751345157623291
GSM537613	CD3_primary_cells	H3K27me3	-0.343133211135864	-0.0838643312454224	0.0246862880885601
GSM537615	CD3_primary_cells	H3K4me3	-0.403072685003281	-0.108772732317448	-0.0196723248809576
GSM537619	CD3_primary_cells	ChIP-Seq_input	-0.272167176008224	0.16693340241909	0.273214310407639
GSM537620	CD19_primary_cells	ChIP-Seq_input	-0.217674404382706	0.217106357216835	0.314195483922958
GSM537621	CD19_primary_cells	H3K36me3	-0.453378111124039	-0.133136555552483	-0.0684311911463737
GSM537622	CD19_primary_cells	H3K4me3	-0.439465492963791	-0.0687206014990807	0.0112648187205195
GSM537623	ES-WA7_cell_line	H3K4me3	-0.00646160449832678	0.332759439945221	0.382916212081909
GSM537624	ES-I3_cell_line	H3K9ac	0.0411791130900383	0.427619010210037	0.4799585044384
GSM537625	ES-I3_cell_line	H3K9me3	0.162265613675117	0.475070536136627	0.544296681880951
GSM537626	ES-I3_cell_line	H3K4me3	-0.0723384767770767	0.309963762760162	0.374583870172501
GSM537627	ES-I3_cell_line	H3K27me3	-0.196351692080498	0.196758598089218	0.278886824846268
GSM537628	CD34_cultured_cells	H3K4me1	-0.253533184528351	0.133427038788795	0.20187021791935
GSM537629	CD34_cultured_cells	H3K4me3	-0.328466266393661	0.0432597622275352	0.122020348906517
GSM537630	CD19_primary_cells	H3K36me3	-0.404126435518265	-0.0862086564302444	-0.0202623475342989
GSM537631	CD3_primary_cells	H3K27me3	-0.10815767198801	0.124459356069565	0.206034153699875
GSM537632	CD19_primary_cells	H3K4me3	0.12271423637867	0.406129568815231	0.434359282255173
GSM537633	CD3_primary_cells	H3K4me3	0.236529588699341	0.450627148151398	0.482027649879456
GSM537634	CD19_primary_cells	H3K27me3	-0.00402305508032441	0.210590928792953	0.263083726167679
GSM537635	CD19_primary_cells	H3K9me3	0.469877570867538	0.377065569162369	0.353040874004364
GSM537636	CD3_primary_cells	H3K4me1	0.0839966759085655	0.289625614881516	0.313698530197144
GSM537637	CD3_primary_cells	H3K9me3	0.549282670021057	0.416966795921326	0.381612360477448
GSM537638	CD19_primary_cells	H3K27me3	-0.2828728556633	0.0485403090715408	0.148719474673271
GSM537639	ES-WA7_cell_line	H3K9me3	0.448058366775513	0.533429682254791	0.554315507411957
GSM537640	ES-WA7_cell_line	H3K36me3	0.121577970683575	0.456751465797424	0.495718985795975
GSM537641	ES-WA7_cell_line	H3K4me1	-0.302230298519135	0.111135616898537	0.186600148677826
GSM537642	pancreatic_islets	H3K4me1	0.154543727636337	0.384847193956375	0.390197068452835
GSM537643	pancreatic_islets	H3K4me3	0.193480163812637	0.421450197696686	0.415248543024063
GSM537645	CD3_primary_cells	H3K9me3	0.52446049451828	0.402606308460236	0.376775801181793
GSM537646	CD3_primary_cells	H3K4me1	-0.354957669973373	0.0180588643997908	0.0918081179261208
GSM537647	ES-I3_cell_line	ChIP-Seq_input	-0.0161268301308155	0.39354807138443	0.451923251152039
GSM537648	ES-I3_cell_line	H3K27me3	-0.420693546533585	-0.0399999544024467	0.0613514631986618
GSM537649	CD34_mobilized_primary_cells	H3K27me3	-0.106958799064159	0.0994082391262054	0.180193573236465
GSM537650	CD34_mobilized_primary_cells	H3K4me1	-0.365102171897888	-0.00749017437919974	0.0630953907966614
GSM537651	CD34_mobilized_primary_cells	H3K36me3	-0.386821776628494	-0.054877869784832	0.00722334301099181
GSM537652	CD34_mobilized_primary_cells	H3K4me3	-0.388186722993851	-0.0747286677360535	-0.00496870884671807
GSM537653	CD34_cultured_cells	H3K9me3	0.228109940886497	0.295065671205521	0.320144236087799
GSM537654	CD19_primary_cells	H3K9me3	-0.171780899167061	0.113783419132233	0.193608850240707
GSM537655	CD34_cultured_cells	H3K36me3	-0.38400062918663	-0.0358668528497219	0.0288968738168478
GSM537656	CD34_cultured_cells	H3K27me3	-0.182703763246536	0.0913901850581169	0.159954860806465
GSM537657	ES-WA7_cell_line	H3K27me3	-0.345399677753448	0.0369681939482689	0.145994231104851
GSM537658	pancreatic_islets	H3K27me3	-0.105635091662407	0.156967446208	0.221704408526421
GSM537659	pancreatic_islets	ChIP-Seq_input	-0.348529994487762	0.101193815469742	0.192165300250053
GSM537660	pancreatic_islets	H3K9ac	-0.449971050024033	-0.00946473889052868	0.0794350504875183
GSM537661	pancreatic_islets	H3K36me3	-0.40546503663063	0.0221845842897892	0.113413736224174
GSM537662	CD34_mobilized_primary_cells	ChIP-Seq_input	-0.0268210917711258	0.367139935493469	0.452562510967255
GSM537663	CD34_mobilized_primary_cells	H3K9me3	0.174233019351959	0.196720391511917	0.23347769677639
GSM537664	ES-I3_cell_line	H3K9me3	0.324562102556229	0.518080055713654	0.559218883514404
GSM537665	ES-I3_cell_line	H3K4me3	0.0497787073254585	0.383482694625854	0.45055091381073
GSM537666	CD3_primary_cells	H3K36me3	-0.446547538042068	-0.10371895134449	-0.0275821667164564
GSM537668	ES-I3_cell_line	H3K4me1	-0.341581016778946	0.0804150104522705	0.163164809346199
GSM537669	ES-I3_cell_line	H3K36me3	-0.252383559942245	0.161749824881554	0.235433548688889
GSM537670	ES-I3_cell_line	H3K9ac	-0.3513363301754	0.0353004038333893	0.120256491005421
GSM537671	iPS-18c_cell_line	H3K4me3	-0.327114254236221	0.0965945571660995	0.212330162525177
GSM537672	ES-I3_cell_line	H3K36me3	-0.27805170416832	0.141952708363533	0.235253408551216
GSM537674	iPS-18c_cell_line	H3K27me3	-0.412490487098694	-0.137790828943253	-0.0353367328643799
GSM537675	iPS-18c_cell_line	H3K36me3	-0.465866506099701	-0.0964222773909569	-0.0144158387556672
GSM537676	iPS-18c_cell_line	H3K4me3	-0.506981372833252	-0.147780045866966	-0.039172537624836
GSM537677	iPS-18c_cell_line	H3K9ac	-0.467771470546722	-0.0128299444913864	0.0770274624228477
GSM537678	iPS-18c_cell_line	H3K9me3	-0.289973050355911	-0.16328527033329	-0.0716458931565285
GSM537679	H1_cell_line	H3K4me1	-0.153272181749344	0.28126260638237	0.346748620271683
GSM537680	H1_cell_line	H3K4me3	0.460978478193283	0.52083033323288	0.484183043241501
GSM537681	H1_cell_line	H3K4me3	0.00624748971313238	0.39144492149353	0.441693961620331
GSM537682	H1_cell_line	ChIP-Seq_input	0.603576838970184	0.640727639198303	0.586811482906342
GSM537683	H1_cell_line	H3K27me3	-0.323698937892914	0.0884365662932396	0.173001930117607
GSM537684	H1_cell_line	H3K36me3	-0.255709201097488	0.189490124583244	0.26762193441391
GSM537685	H1_cell_line	H3K9ac	-0.230812355875969	0.223553344607353	0.301212042570114
GSM537686	pancreatic_islets	H3K9me3	0.430231004953384	0.56212455034256	0.582859337329865
GSM537687	iPS-15b_cell_line	H3K4me3	-0.0659202858805656	0.302843421697617	0.387897461652756
GSM537688	iPS-20b_cell_line	H3K9me3	0.229479372501373	0.355540186166763	0.376733750104904
GSM537689	iPS-20b_cell_line	H3K9ac	-0.0091259116306901	0.404111593961716	0.448132902383804
GSM537690	iPS-15b_cell_line	H3K36me3	-0.29681807756424	0.143558144569397	0.232397794723511
GSM537691	iPS-15b_cell_line	H3K9me3	0.244642987847328	0.365902334451675	0.416634500026703
GSM537692	iPS-15b_cell_line	H3K9ac	-0.0444623157382011	0.381843358278275	0.438596725463867
GSM537693	iPS-11a_cell_line	ChIP-Seq_input	0.299642860889435	0.578179359436035	0.594131708145142
GSM537694	iPS-11a_cell_line	H3K4me3	0.0327924713492393	0.410887777805328	0.457402467727661
GSM537695	liver	H3K9me3	0.339180678129196	0.412755608558655	0.445513486862183
GSM537696	iPS-15b_cell_line	ChIP-Seq_input	0.307578504085541	0.567291915416718	0.599494874477386
GSM537697	liver	H3K4me3	0.222809940576553	0.466961413621902	0.51612913608551
GSM537698	liver	H3K27me3	0.302658170461655	0.366474509239197	0.395941406488419
GSM537699	liver	H3K36me3	-0.211476594209671	0.203155115246773	0.284592092037201
GSM537700	iPS-20b_cell_line	H3K27me3	-0.49063965678215	-0.0683593153953552	0.0384656265377998
GSM537701	iPS-20b_cell_line	ChIP-Seq_input	0.130391329526901	0.486226171255112	0.523932695388794
GSM537702	CD15_primary_cells	H3K4me3	-0.47274175286293	-0.147154286503792	-0.0721638649702072
GSM537703	CD15_primary_cells	H3K27me3	-0.421431183815002	-0.0803515464067459	0.0165900811553001
GSM537704	iPS-20b_cell_line	H3K36me3	-0.1118228957057	0.28663569688797	0.342468738555908
GSM537705	liver	H3K9ac	-0.00589910196140409	0.404879122972488	0.47134730219841
GSM537706	liver	H3K4me1	-0.289437115192413	0.154319316148758	0.23934331536293
GSM537707	liver	H3K27me3	0.416472792625427	0.461435765028	0.454704374074936
GSM537708	liver	H3K36me3	-0.207055598497391	0.187203079462051	0.254710733890533
GSM537709	liver	H3K4me3	0.195232257246971	0.363427728414536	0.375290215015411
GSM537710	liver	H3K9me3	0.530523002147675	0.498732179403305	0.475601702928543
GSM543004	CD4_naive_primary_cells	H3K9ac	-0.355191558599472	0.00777796050533652	0.0753383636474609
GSM543005	H1_cell_line	MRE-Seq	-0.523552477359772	-0.163796082139015	-0.0920381247997284
GSM543007	breast_vHMEC	MRE-Seq	-0.465076565742493	-0.220714032649994	-0.163609772920609
GSM543009	peripheral_blood_mononuclear_primary_cells	MRE-Seq	-0.526166141033173	-0.231000155210495	-0.170494318008423
GSM543011	CD4_naive_primary_cells	MRE-Seq	-0.529456734657288	-0.240319415926933	-0.176618844270706
GSM543013	CD8_naive_primary_cells	MRE-Seq	-0.525670230388641	-0.242744967341423	-0.182269856333733
GSM543017	breast_myoepithelial_cells	MeDIP-Seq	-0.524148464202881	-0.103643573820591	0.00102863216307014
GSM543019	breast_stem_cells	MeDIP-Seq	-0.54807710647583	-0.135734334588051	-0.0357355251908302
GSM543021	breast_vHMEC	MeDIP-Seq	-0.556641638278961	-0.145814165472984	-0.0478389337658882
GSM543023	peripheral_blood_mononuclear_primary_cells	MeDIP-Seq	-0.470297783613205	-0.0391230918467045	0.065560594201088
GSM543025	CD4_naive_primary_cells	MeDIP-Seq	-0.455954253673553	-0.0192735139280558	0.0858886912465096
GSM543027	CD8_naive_primary_cells	MeDIP-Seq	-0.487701088190079	-0.059312928467989	0.045548539608717
GSM543029	breast_luminal_epithelial_cells	mRNA-Seq	-0.423088729381561	-0.111756876111031	-0.0491033829748631
GSM543031	breast_myoepithelial_cells	mRNA-Seq	-0.425043493509293	-0.105672486126423	-0.039887573570013
GSM543034	breast_vHMEC	smRNA-Seq	-0.234271585941315	-0.0515996217727661	-0.00827374216169119
GSM543035	CD4_naive_primary_cells	H3K36me3	-0.464962959289551	-0.0869793072342873	-0.00157179590314627
GSM595913	brain_fetal	DNase_hypersensitivity	-0.140806749463081	0.260094106197357	0.311507433652878
GSM595914	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.330677598714828	0.120670199394226	0.21587085723877
GSM595915	lung_fetal	DNase_hypersensitivity	-0.25559538602829	0.152908354997635	0.214886263012886
GSM595916	lung_fetal	DNase_hypersensitivity	-7.0980145210342e-06	0.339193254709244	0.36619821190834
GSM595917	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.098847508430481	0.270601719617844	0.316700547933578
GSM595918	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.148323401808739	0.232400491833687	0.296893626451492
GSM595919	CD34_mobilized_primary_cells	DNase_hypersensitivity	-0.305855870246887	0.0835072621703148	0.144150927662849
GSM595920	brain_fetal	DNase_hypersensitivity	-0.123087622225285	0.25126439332962	0.296272575855255
GSM595921	lung_fetal	DNase_hypersensitivity	-0.192202851176262	0.190173521637917	0.23545104265213
GSM595922	brain_fetal	DNase_hypersensitivity	0.0464580096304417	0.365645945072174	0.390588492155075
GSM595923	brain_fetal	DNase_hypersensitivity	-0.124104201793671	0.251261383295059	0.298056900501251
GSM595924	lung_fetal	DNase_hypersensitivity	-0.323519080877304	0.0628658831119537	0.123759217560291
GSM595925	lung_fetal	DNase_hypersensitivity	-0.121755711734295	0.211036264896393	0.248337641358376
GSM595926	brain_fetal	DNase_hypersensitivity	-0.178451493382454	0.223951101303101	0.285376101732254
GSM595927	lung_fetal	DNase_hypersensitivity	-0.311233907938004	0.0959326773881912	0.159215614199638
GSM595928	brain_fetal	DNase_hypersensitivity	-0.172474876046181	0.208943232893944	0.265790283679962
GSM595929	lung_fetal	DNase_hypersensitivity	-0.202623575925827	0.16958224773407	0.218618527054787
GSM595930	lung_fetal	DNase_hypersensitivity	-0.136336401104927	0.235353603959084	0.279451817274094
GSM602257	H1_cell_line	H2AK5ac	-0.325276464223862	0.113443687558174	0.200989007949829
GSM602258	H1_cell_line	H2AK5ac	-0.198089927434921	0.249915257096291	0.336696088314056
GSM602259	H1_cell_line	H3K18ac	-0.166643381118774	0.26202854514122	0.337928265333176
GSM602260	H1_cell_line	H3K4me2	-0.3765909075737	0.0331192463636398	0.108772501349449
GSM602261	H1_cell_line	H3K4me2	-0.499479830265045	-0.0709955096244812	0.0231456868350506
GSM605295	H1_cell_line	H2BK120ac	-0.221430003643036	0.218551144003868	0.301468282938004
GSM605296	H1_cell_line	H2BK12ac	-0.20452906191349	0.219544917345047	0.293241620063782
GSM605297	H1_cell_line	H2BK12ac	-0.299145698547363	0.150420889258385	0.244128242135048
GSM605298	H1_cell_line	H2BK15ac	-0.162475317716599	0.281655132770538	0.363858759403229
GSM605299	H1_cell_line	H2BK15ac	-0.216606006026268	0.223802030086517	0.309612840414047
GSM605300	H1_cell_line	H2BK20ac	-0.170186206698418	0.275600165128708	0.358943521976471
GSM605301	H1_cell_line	H2BK20ac	-0.131811663508415	0.300189703702927	0.379369109869003
GSM605302	H1_cell_line	H2BK5ac	-0.429370790719986	0.0181947555392981	0.110638745129108
GSM605303	H1_cell_line	H2BK5ac	-0.224211022257805	0.228600397706032	0.312755137681961
GSM605304	H1_cell_line	H3K18ac	-0.183859810233116	0.178158551454544	0.233471408486366
GSM605305	H1_cell_line	H3K23me2	-0.0725246891379356	0.365055739879608	0.439916610717773
GSM605306	H1_cell_line	H3K23me2	-0.243465840816498	0.204342797398567	0.289464801549911
GSM605307	H9_cell_line	H3K27ac	-0.211461648344994	0.236057087779045	0.328459888696671
GSM605308	H1_cell_line	H3K27me3	-0.501814782619476	-0.0789063721895218	0.0260255672037601
GSM605309	H1_cell_line	H3K36me3	-0.448771893978119	-0.00553921703249216	0.0933208391070366
GSM605310	H9_cell_line	H3K36me3	-0.439809411764145	-0.0179566480219364	0.0786425471305847
GSM605311	H1_cell_line	H3K4ac	-0.272357404232025	0.176890283823013	0.265483558177948
GSM605312	H1_cell_line	H3K4me1	-0.285057157278061	0.154946371912956	0.215287759900093
GSM605314	H9_cell_line	H3K4me2	-0.364941716194153	0.0940046235918999	0.200801774859428
GSM605315	H1_cell_line	H3K4me3	-0.459513604640961	-0.0441973693668842	0.0431323423981667
GSM605316	H9_cell_line	H3K4me3	-0.533021867275238	-0.128410160541534	-0.0254968348890543
GSM605317	H1_cell_line	H3K56ac	-0.0645536258816719	0.356507629156113	0.424113154411316
